Started,Panel Temp(°C),Floor Temp(°C),Wind Speed(m/s),Irradience(W/m2),Ambient Temp(°C),Ambient Hum(%),North LDR(kΩ),East LDR(kΩ),South LDR(kΩ),West LDR(kΩ),Dust(µg/m3),Voc(V),Isc(A),IV1,IV2,IV3,IV4,IV5,IV6,IV7,IV8,IV9,IV10,IV11,IV12,IV13,IV14,IV15,IV16,IV17,IV18,IV19,IV20,Ended
17:59:26,26.59,27.17,0.0,200.0,27.7,99.9,1.575,2.772,  INF,2.172,302.829,5.971,0.001,10.747:0.000,10.708:0.000,10.454:0.000,0.084:0.003,0.005:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.002,0.002:0.002,18:00:32
18:02:34,26.35,26.97,0.0,190.0,27.6,99.9,1.972,3.984,  INF,2.973,305.751,5.336,0.001,9.171:0.000,9.129:0.000,8.756:0.000,0.032:0.002,0.002:0.002,0.002:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.002:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.002:0.002,0.001:0.002,0.001:0.002,0.002:0.002,0.001:0.002,0.001:0.002,18:03:40
18:05:43,26.17,26.83,0.0,190.0,27.6,99.9,2.572,6.036,  INF,4.391,307.519,4.628,0.001,7.376:0.000,7.320:0.000,6.736:0.000,0.016:0.001,0.002:0.001,0.001:0.001,0.001:0.001,0.000:0.001,0.001:0.001,0.001:0.001,0.000:0.001,0.001:0.001,0.000:0.001,0.001:0.001,0.001:0.001,0.001:0.001,0.001:0.001,0.001:0.001,0.000:0.001,0.001:0.001,18:06:48
18:08:51,25.93,26.65,0.0,190.0,27.4,99.9,3.579,10.051,  INF,7.078,310.025,3.791,0.0,5.281:0.000,5.205:0.000,4.261:0.000,0.007:0.001,0.000:0.001,0.000:0.000,0.000:0.001,0.000:0.000,0.000:0.000,0.000:0.001,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:09:57
18:12:00,25.81,26.53,0.0,190.0,27.3,99.9,5.005,18.803,  INF,12.228,311.719,2.78,0.0,2.960:0.000,2.866:0.000,1.452:0.000,0.003:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:13:06
18:15:09,25.59,26.47,0.0,190.0,27.2,99.9,6.452,38.973,  INF,22.126,313.703,1.784,0.0,1.319:0.000,1.224:0.000,0.040:0.000,0.001:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:16:14
18:18:17,25.59,26.53,0.0,190.0,27.1,99.9,7.497,87.237,  INF,36.763,316.193,0.941,0.0,0.479:0.000,0.388:0.000,0.008:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:19:22
18:21:26,25.53,26.61,0.0,190.0,26.9,99.9,8.13,180.669,  INF,50.673,317.355,0.46,0.0,0.176:0.000,0.093:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:22:31
18:24:34,25.53,26.61,0.0,200.0,26.9,99.9,8.342,322.449,  INF,58.913,318.542,0.239,0.0,0.070:0.000,0.022:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:25:39
18:27:42,25.53,26.71,0.0,200.0,26.8,99.9,8.554,469.281,  INF,62.564,319.961,0.151,0.0,0.032:0.000,0.009:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:28:47
18:30:51,25.59,26.73,0.0,190.0,26.8,99.9,8.554,569.925,  INF,64.258,320.833,0.113,0.0,0.018:0.000,0.005:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:31:56
18:33:59,25.61,26.55,0.0,190.0,26.8,99.9,8.342,622.49,  INF,64.258,321.788,0.099,0.0,0.012:0.000,0.003:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:35:04
18:37:07,25.59,26.65,0.0,200.0,26.8,99.9,8.342,656.904,  INF,64.942,321.937,0.093,0.0,0.011:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:38:12
18:40:15,25.49,26.49,0.0,190.0,26.8,99.9,8.342,675.214,  INF,64.942,323.464,0.091,0.0,0.010:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:41:21
18:43:24,25.49,26.47,0.0,200.0,26.7,99.9,8.342,686.58,  INF,65.285,325.108,0.091,0.0,0.009:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:44:29
18:46:32,25.47,26.43,0.0,200.0,26.7,99.9,8.342,698.246,  INF,65.285,326.154,0.089,0.0,0.009:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:47:37
18:49:40,25.47,26.37,0.0,190.0,26.7,99.9,8.342,702.203,  INF,65.285,328.545,0.089,0.0,0.009:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:50:45
18:52:49,25.37,26.29,0.0,190.0,26.6,99.9,8.342,710.222,  INF,64.942,331.541,0.089,0.0,0.009:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:53:54
18:55:57,25.35,26.29,0.0,200.0,26.6,99.9,8.342,718.386,  INF,64.942,335.75,0.089,0.0,0.009:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:57:02
18:59:05,25.47,26.31,0.0,190.0,26.5,99.9,8.342,722.523,  INF,64.942,341.369,0.091,0.0,0.009:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,19:00:10
